Wall time,Step,Value
1648473459.116618,43200000,65.42609405517578
1648473827.3087506,43500000,66.17929077148438
1648473952.2280443,43600000,65.85258483886719
1648474075.4083533,43700000,66.20265197753906
1648474452.088277,44000000,66.34294128417969
1648474928.3700457,44400000,65.87022399902344
1648475171.4343064,44600000,66.23180389404297
1648475414.1613142,44800000,66.32238006591797
1648475535.8975232,44900000,66.95227813720703
1648475671.872545,45000000,66.6298828125
1648476474.8283308,45700000,66.70706939697266
1648476699.9164605,45900000,66.93917846679688
1648476810.8890069,46000000,66.94782257080078
1648477510.2800503,46600000,67.46766662597656
1648477633.4565642,46700000,67.16081237792969
1648477754.5789287,46800000,66.85944366455078
1648478009.0301914,47000000,67.58793640136719
1648478247.1699076,47200000,67.6260986328125
1648479599.2459762,48200000,67.96812438964844
1648479862.0856717,48400000,67.95472717285156
1648481016.8081944,49300000,67.80387115478516
1648481549.2117274,49700000,67.90654754638672
1648482197.7022254,50200000,67.88336944580078
1648482334.8168943,50300000,68.09142303466797
1648482470.2403548,50400000,67.92346954345703
1648482851.9656389,50700000,68.56853485107422
1648482970.6403983,50800000,68.41315460205078
1648483087.8844037,50900000,68.00230407714844
1648483205.5293207,51000000,68.68820190429688
1648483668.7590773,51400000,68.44708251953125
1648483785.7653754,51500000,68.6839370727539
1648483899.3353229,51600000,68.06446838378906
1648484246.2192943,51900000,68.61439514160156
1648484480.51934,52100000,68.39777374267578
1648484708.3083603,52300000,67.88143157958984
1648484936.6096997,52500000,68.43543243408203
1648485054.1085238,52600000,68.38160705566406
1648485165.237431,52700000,68.46125030517578
1648485399.7866337,52900000,68.69469451904297
1648485511.827875,53000000,68.18634033203125
1648486090.0889559,53500000,68.23009490966797
1648486440.6208744,53800000,68.77662658691406
1648486674.257792,54000000,68.34101104736328
1648487024.3286078,54300000,69.1834487915039
1648487372.6772697,54600000,68.6576156616211
1648487491.5425293,54700000,69.04106140136719
1648487724.589464,54900000,68.83480072021484
1648487958.8544567,55100000,68.52001953125
1648488720.6190748,55700000,68.68032836914062
1648488850.3423288,55800000,69.23878479003906
1648489099.3727837,56000000,69.18547821044922
1648489359.1384447,56200000,69.1751480102539
1648490477.0529094,57100000,69.62909698486328
1648490600.7278996,57200000,69.47196960449219
1648490731.5915961,57300000,69.98272705078125
1648490871.6862335,57400000,69.41590118408203
1648492493.6802566,58600000,69.31439971923828
1648492777.493407,58800000,69.51945495605469
1648493035.2655864,59000000,69.81117248535156
1648493318.166637,59200000,70.0888442993164
1648493846.9166954,59600000,70.22699737548828
1648493969.2671907,59700000,70.14280700683594
1648494089.9239004,59800000,70.48062133789062
1648494326.2681572,60000000,70.3052749633789
1648494446.703406,60100000,69.67877960205078
1648494794.9148543,60400000,70.04107666015625
1648494915.3495831,60500000,70.3100814819336
1648495034.8791895,60600000,70.24919891357422
1648495271.1106975,60800000,70.23175811767578
1648495860.8345852,61300000,70.20713806152344
1648496212.962446,61600000,70.00386047363281
1648496446.2179847,61800000,70.010009765625
1648496564.6707935,61900000,70.05328369140625
1648496797.2627342,62100000,70.15188598632812
1648497147.9652178,62400000,70.30774688720703
1648497499.447002,62700000,70.48915100097656
1648497732.293654,62900000,70.26535034179688
1648498084.0444202,63200000,70.73898315429688
1648498498.9373043,63500000,70.4243392944336
1648498638.5789814,63600000,70.4966812133789
1648499067.182279,63900000,70.70199584960938
1648499355.5008464,64100000,70.3627700805664
1648499493.97766,64200000,70.91028594970703
1648500467.1258538,65000000,70.4359359741211
1648500588.9989636,65100000,70.84689331054688
1648500829.2265975,65300000,70.40489196777344
1648501428.0533893,65800000,70.42710876464844
1648502080.8982701,66300000,70.63485717773438
1648502247.598356,66400000,70.96697998046875
1648502410.4968479,66500000,70.95758056640625
1648502723.3496141,66700000,70.75406646728516
1648502888.7770305,66800000,70.94518280029297
1648503190.3877156,67000000,70.63174438476562
1648503466.854432,67200000,70.62010955810547
1648503857.609789,67500000,71.03990173339844
1648503989.2740862,67600000,71.043701171875
1648504545.4212298,68000000,70.75499725341797
1648505286.1212792,68500000,71.06463623046875
1648505584.9971187,68700000,71.2049331665039
1648506382.2673724,69300000,71.14248657226562
1648506514.0817761,69400000,71.22672271728516
1648506640.8395894,69500000,71.322021484375
1648506775.3854346,69600000,71.37654113769531
1648506912.6677327,69700000,71.53595733642578
1648507321.5988574,70000000,71.3105239868164
1648507581.1448069,70200000,71.3171615600586
1648507968.4194922,70500000,71.32489776611328
1648508090.2133257,70600000,71.4546890258789
1648508465.8252997,70900000,71.57799530029297
1648508718.8448617,71100000,71.30921173095703
1648508972.27827,71300000,71.3255844116211
1648509091.1437917,71400000,71.12039947509766
1648509216.6360395,71500000,71.52821350097656
1648509715.320559,71900000,71.20912170410156
1648510224.2749164,72300000,71.4493179321289
1648510360.035434,72400000,71.67295837402344
1648510479.4634852,72500000,71.07030487060547
1648511015.5962377,72900000,71.49449157714844
1648511136.833897,73000000,71.25978088378906
1648511389.9038448,73200000,71.52716827392578
1648511512.2546146,73300000,71.37553405761719
1648511762.9718251,73500000,71.56743621826172
1648511892.5393279,73600000,71.69517517089844
1648512029.3912659,73700000,71.4149398803711
1648512284.579923,73900000,71.15451049804688
1648512410.2716815,74000000,71.67303466796875
1648512529.877811,74100000,71.39380645751953
1648512655.5957673,74200000,71.54960632324219
1648513025.4756181,74500000,71.67018127441406
1648513271.0458572,74700000,71.74686431884766
1648513398.1558173,74800000,71.58171081542969
1648514179.9194384,75400000,71.81968688964844
1648514307.348165,75500000,71.64993286132812
1648514433.1454513,75600000,71.73187255859375
1648514930.0730293,76000000,71.93582153320312
1648515176.279989,76200000,72.00592041015625
1648515425.855094,76400000,71.74922943115234
1648558439.7603524,76800000,72.02873992919922
1648583137.6927772,700000,16.255231857299805
1648583348.121875,1000000,19.19051742553711
1648583499.3291035,1200000,20.345624923706055
1648583662.7616374,1400000,21.114503860473633
1648583751.3204093,1500000,21.4235782623291
1648583905.876232,1700000,21.85884666442871
1648584043.7736812,1900000,22.235980987548828
1648584185.979216,2100000,22.544477462768555
1648584252.1801875,2200000,22.753755569458008
1648584323.7721448,2300000,23.058326721191406
1648584533.892668,2600000,23.943622589111328
1648584602.6683555,2700000,24.760467529296875
1648584807.525029,3000000,27.537582397460938
1648584875.7084138,3100000,29.03333854675293
1648585073.7933002,3400000,35.7650260925293
1648585269.2066371,3700000,45.080406188964844
1648585521.8943782,4100000,57.8575325012207
1648588668.198465,600000,13.649087905883789
1648588727.1642215,700000,14.40796184539795
1648588901.7721748,1000000,16.44567108154297
1648588957.248515,1100000,17.135530471801758
1648589072.4909968,1300000,18.35768699645996
1648589189.1641452,1500000,19.91971206665039
1648589243.44515,1600000,20.912214279174805
1648589355.5344906,1800000,22.701128005981445
1648589407.7412,1900000,23.589231491088867
1648589518.0783174,2100000,25.11664390563965
1648589570.5710328,2200000,25.968021392822266
1648589626.4952803,2300000,26.58895492553711
1648589678.7448056,2400000,26.932466506958008
1648589790.0358427,2600000,27.782245635986328
1648589899.9003391,2800000,28.798355102539062
1648589957.7108428,2900000,29.427427291870117
1648590181.6510918,3300000,30.739826202392578
1648590239.9000654,3400000,31.01106071472168
1648590354.8277023,3600000,31.663787841796875
1648590528.211059,3900000,32.733116149902344
1648590642.9708402,4100000,33.07407760620117
1648590818.5220032,4400000,34.304290771484375
1648591171.831153,5000000,36.33067321777344
1648591526.5116267,5600000,37.20732879638672
1648591760.2966006,6000000,38.082984924316406
1648591936.7072842,6300000,39.06928253173828
1648592231.3517306,6800000,40.12029266357422
1648592353.6076005,7000000,40.62148666381836
1648592532.2798626,7300000,40.90547180175781
1648592889.0492778,7900000,42.06028747558594
1648592951.1238654,8000000,42.40538024902344
1648593071.1544657,8200000,42.192405700683594
1648593255.1414285,8500000,42.88542556762695
1648593438.894175,8800000,42.97080993652344
1648593501.442546,8900000,43.27897644042969
1648593559.8774595,9000000,43.63605880737305
1648594111.3211124,9900000,44.14002990722656
1648594174.3473437,10000000,44.31121063232422
1648594233.3908515,10100000,44.69707489013672
1648594296.1354578,10200000,44.51448440551758
1648594418.5935109,10400000,44.5981330871582
1648594544.2339382,10600000,44.63340759277344
1648594731.6161835,10900000,45.129722595214844
1648594795.8351302,11000000,45.40348815917969
1648595044.3568437,11400000,45.392547607421875
1648595172.1210687,11600000,45.69620132446289
1648595232.3887117,11700000,45.56199645996094
1648595297.210045,11800000,45.47734069824219
1648595362.2013397,11900000,46.07639694213867
1648595863.527553,12700000,46.01580810546875
1648624602.144064,800000,15.073802947998047
1648624721.8758695,1000000,16.248136520385742
1648624900.504886,1300000,18.106901168823242
1648625186.1644232,1800000,21.022987365722656
1648625353.5966284,2100000,21.962663650512695
1648625409.1008198,2200000,22.45883560180664
1648625583.712299,2500000,23.17494010925293
1648625825.8517299,2900000,24.08634376525879
1648626009.0124803,3200000,24.776464462280273
1648626132.8974032,3400000,25.170698165893555
1648626259.466539,3600000,25.29888153076172
1648626451.8119237,3900000,25.84745216369629
1648626655.772576,4200000,26.44125747680664
1648626727.1446683,4300000,26.825401306152344
1648626790.3185997,4400000,26.689115524291992
1648626924.022223,4600000,27.1292724609375
1648627470.427025,5400000,27.826030731201172
1648627605.4588177,5600000,28.030778884887695
1648627743.3455243,5800000,28.332759857177734
1648627883.9101236,6000000,28.287731170654297
1648628213.2808323,6500000,28.770503997802734
1648628556.6997359,7000000,29.532289505004883
1648628822.4872024,7400000,29.904850006103516
1648629110.941909,7800000,30.274333953857422
1648629183.796871,7900000,30.298938751220703
1648629247.9524982,8000000,30.303607940673828
1648629526.4359002,8400000,30.88052749633789
1648629747.622689,8700000,30.951534271240234
1648629957.0114179,9000000,31.3576602935791
1648630305.6486518,9500000,31.6928653717041
1648630521.516526,9800000,31.921276092529297
1648630668.0915496,10000000,32.1208610534668
1648630947.0493844,10400000,32.65319061279297
1648631018.1663477,10500000,32.511165618896484
1648631089.2430062,10600000,32.45095443725586
1648631155.631691,10700000,32.66008377075195
1648631299.822448,10900000,32.4478759765625
1648631436.069332,11100000,32.88128662109375
1648631640.8400357,11400000,33.19894027709961
1648631844.095165,11700000,33.50754165649414
1648631909.4551287,11800000,33.40472412109375
1648632053.6664503,12000000,33.33326721191406
1648632193.88548,12200000,33.64224624633789
1648632692.8612883,12900000,34.025794982910156
1648632908.5723512,13200000,34.02666091918945
1648632986.722543,13300000,34.190406799316406
1648633151.5026915,13500000,34.314022064208984
1648633305.8539035,13700000,34.3328742980957
1648633470.9399235,13900000,34.50236892700195
1648633546.1001494,14000000,34.404239654541016
1648633699.3139958,14200000,34.64346694946289
1648633931.2562084,14500000,34.59794998168945
1648634078.0084262,14700000,34.75307083129883
1648634313.0458963,15000000,34.94377899169922
1648634463.0775304,15200000,35.20525360107422
1648634695.9605143,15500000,35.096256256103516
1648634770.2585065,15600000,35.34164047241211
1648634845.726007,15700000,35.34515380859375
1648635566.7165015,16700000,35.51813888549805
1648635637.7536213,16800000,35.61886978149414
1648635775.1262069,17000000,35.66937255859375
1648635845.911638,17100000,35.735347747802734
1648635916.1392233,17200000,35.65354919433594
1648635982.6705146,17300000,35.85374450683594
1648636188.968006,17600000,35.91168212890625
1648636259.1940603,17700000,35.80808639526367
1648636395.0796716,17900000,35.86100387573242
1648636602.0923202,18200000,36.08784103393555
1648636738.1464944,18400000,36.06636428833008
1648636875.1797001,18600000,36.13264465332031
1648637016.2822504,18800000,36.22971725463867
1648637635.0629375,19700000,36.57010269165039
1648637705.6472437,19800000,36.56608963012695
1648637915.3110144,20100000,36.58450698852539
1648638052.4167821,20300000,36.6168327331543
1648638189.526247,20500000,36.75623321533203
1648638330.8507135,20700000,36.78485107421875
1648638467.87499,20900000,36.85348892211914
1648638538.5233963,21000000,36.8310432434082
1648638740.8508477,21300000,36.87798309326172
1648639155.0234458,21900000,36.97776794433594
1648639225.4734306,22000000,37.08428192138672
1648639499.438278,22400000,37.057552337646484
1648639711.439401,22700000,37.13206481933594
1648639921.0876544,23000000,37.249088287353516
1648640064.2815304,23200000,37.175804138183594
1648640136.4455702,23300000,37.250301361083984
1648640475.7274098,23700000,37.232933044433594
1648640899.8792725,24100000,37.346435546875
1648641144.8537984,24300000,37.505279541015625
1648641268.655769,24400000,37.514156341552734
1648641396.5922856,24500000,37.471778869628906
1648641512.6381745,24600000,37.46131896972656
1648641631.0238647,24700000,37.5760612487793
1648641943.058582,25000000,37.56735610961914
1648642491.5383272,25400000,37.70463943481445
1648642634.3439212,25500000,37.748985290527344
1648642731.9629107,25600000,37.70954895019531
1648643116.1325228,26000000,37.78030776977539
1648643213.5592775,26100000,37.835079193115234
1648643405.103829,26300000,37.91040802001953
1648643502.8940082,26400000,37.89499282836914
1648643984.167778,26900000,37.967681884765625
1648644274.16942,27200000,38.1153678894043
1648644365.5175903,27300000,38.101070404052734
1648644564.4011354,27500000,38.16592788696289
1648644747.3746767,27700000,38.146217346191406
1648644837.1282542,27800000,38.1807861328125
1648644926.0271924,27900000,38.14316940307617
1648645019.0927045,28000000,38.26738739013672
1648645288.8894389,28300000,38.217254638671875
1648645375.129201,28400000,38.23066329956055
1648645463.9827976,28500000,38.351261138916016
1648645553.823097,28600000,38.289920806884766
1648645816.8864534,28900000,38.33692932128906
1648645902.7316828,29000000,38.372928619384766
1648646076.2034724,29200000,38.39039993286133
1648646605.8881137,29800000,38.553340911865234
1648646870.6525943,30100000,38.52263641357422
1648647039.4539685,30300000,38.60883712768555
